bblid,scanid,restExclude,restExcludeVoxelwise,restNoDataExclude,restRelMeanRMSMotion,restRelMeanRMSMotionExclude,restNSpikesMotion,restNSpikesMotionExclude,restNormCrossCorr,restNormCoverage,restCoregCrossCorr,restCoregCoverage,restVoxelwiseCoverageExclude,restRpsMapCorrectionNotApplied
93341,3635,0,0,0,0.0304477,0,0,0,0.90372148,0.9729199456,0.87209931,0.9765409485,0,0
98314,3637,1,1,0,0.874285,1,65,1,0.90694302,0.9659598452,0.89175641,0.9736357826,0,0
94848,3638,0,0,0,0.0578007,0,1,0,0.90862057,0.9792473096,0.8874616,0.9844929124,0,0
92193,3643,0,0,0,0.0530474,0,0,0,0.90828391,0.9810976648,0.87825425,0.9846041549,0,0
90428,3645,0,0,0,0.0810843,0,7,0,0.91755948,0.9846282275,0.89275865,0.9874494685,0,0
90262,3646,1,1,0,0.177221,0,24,1,0.89997565,0.982054745,0.87702969,0.9870404766,0,0
88760,3647,0,0,0,0.146149,0,14,0,0.90728389,0.9840433452,0.884294,0.9873521894,0,0
93206,3648,0,0,0,0.0298034,0,0,0,0.8954353,0.9682089838,0.86955732,0.9727959605,0,0
99436,3649,0,0,0,0.0384621,0,0,0,0.91368758,0.9682834234,0.889078,0.9733951231,0,0
91404,3651,0,0,0,0.062704,0,3,0,0.90180597,0.9717076439,0.87652024,0.9761728267,0,0
87862,3653,0,0,0,0.0501859,0,1,0,0.90322938,0.9620996215,0.87852277,0.9634848317,0,0
93161,3663,0,0,0,0.0410636,0,0,0,0.90507592,0.9806138075,0.88004872,0.985061689,0,0
93891,3664,1,1,0,1.23052,1,68,1,0.87123322,0.9639552938,0.85427598,0.9682482835,0,0
85230,3667,0,0,0,0.0471193,0,0,0,0.90396486,0.9749723511,0.87516361,0.9782590359,0,0
95939,3668,0,0,0,0.0628914,0,0,0,0.90987902,0.9803639032,0.8898384,0.9868165278,0,0
92891,3670,0,0,0,0.166227,0,19,0,0.90318072,0.9747543494,0.8773127,0.9795881659,0,0
88229,3672,0,0,0,0.0244776,0,0,0,0.90244692,0.9743821516,0.87750608,0.9787868532,0,0
98253,3675,0,0,0,0.118795,0,13,0,0.9101927,0.978088179,0.88878062,0.9815921044,0,0
87990,3676,0,0,0,0.167323,0,19,0,0.91191915,0.9827300183,0.88399263,0.9855002277,0,0
82489,3677,0,0,0,0.0449741,0,3,0,0.90635701,0.9863828747,0.87614192,0.9908104831,0,0
96651,3681,0,0,0,0.0639755,0,0,0,0.91495161,0.9860957506,0.89668432,0.9908082674,0,0
93862,3682,0,0,0,0.0606824,0,1,0,0.92046937,0.9876164448,0.89889393,0.9911036344,0,0
92211,3683,0,0,0,0.0387238,0,0,0,0.91711038,0.9690065507,0.89663667,0.975353035,0,0
93726,3692,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
102350,3699,0,0,0,0.0855764,0,4,0,0.90659567,0.9741375644,0.88664176,0.9797444157,0,0
99428,3700,0,0,0,0.0594989,0,0,0,0.9167566,0.9774554426,0.89670358,0.9852384545,0,0
99433,3701,0,0,0,0.0578246,0,1,0,0.90791589,0.9779020801,0.88236108,0.9803884007,0,0
93588,3702,0,0,0,0.0303792,0,0,0,0.91007072,0.9717820835,0.88629582,0.9768179216,0,0
91393,3703,0,0,0,0.0535694,0,1,0,0.91837677,0.9816878643,0.90688393,0.9863209638,0,0
86722,3705,0,0,0,0.0700933,0,4,0,0.91186992,0.9734197542,0.88505485,0.9776098384,0,0
98532,3708,0,0,0,0.0629509,0,4,0,0.90400344,0.9777478838,0.88174791,0.9816919345,0,0
95015,3709,1,1,0,1.47064,1,106,1,0.91339026,0.9818792803,0.89152445,0.9867341079,1,0
98567,3710,1,1,0,1.36206,1,109,1,0.89992289,0.9584308138,0.87447241,0.9582913067,0,0
92275,3711,0,0,0,0.100382,0,6,0,0.9073586,0.980635076,0.88511379,0.9831516105,0,0
90369,3712,0,0,0,0.0330257,0,0,0,0.91343329,0.9866008763,0.88685229,0.9891743129,0,0
93275,3713,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
91262,3714,0,0,0,0.0307929,0,0,0,0.92063087,0.9822089413,0.89952408,0.9872695596,0,0
81047,3724,0,0,0,0.0326333,0,1,0,0.90335868,0.9857926752,0.87376279,0.9886711193,0,0
92962,3725,0,0,0,0.0288643,0,0,0,0.89286093,0.9453719852,0.86714957,0.9500631994,0,0
99410,3726,0,0,0,0.10712,0,12,0,0.90532406,0.9649017398,0.8818273,0.9653240387,0,0
93949,3727,1,1,0,0.220673,1,20,0,0.91267938,0.9793961887,0.88752667,0.9818273479,0,0
84970,3728,0,0,0,0.042203,0,1,0,0.88764568,0.9350727382,0.863412,0.9402745774,0,0
105525,3730,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
88844,3731,1,1,0,0.618487,1,56,1,0.89102355,0.9554744992,0.86715419,0.956734463,0,0
106228,3736,1,1,0,0.481898,1,28,1,0.89543479,0.970293292,0.86763388,0.9738945273,1,0
98311,3738,1,1,0,1.0791,1,90,1,0.91371212,0.9741375644,0.89187192,0.9798870353,0,0
93919,3739,0,0,0,0.050041,0,2,0,0.88204394,0.9664171169,0.85365516,0.9794699243,0,0
89878,3741,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
81323,3742,0,0,0,0.0430229,0,2,0,0.90319255,0.9860957506,0.88206258,0.9890672465,0,0
94144,3755,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
93952,3756,0,0,0,0.030816,0,0,0,0.90228418,0.9858352121,0.87763186,0.9894302529,0,0
103537,3757,0,0,0,0.0329363,0,0,0,0.90995531,0.9805925391,0.88969585,0.983978835,0,0
103790,3758,0,0,0,0.0535098,0,0,0,0.90513768,0.9738557574,0.87867091,0.9762385416,0,0
94108,3759,1,1,0,0.84406,1,84,1,0.91275686,0.9860797993,0.88801112,0.9900911282,0,0
90946,3765,0,0,0,0.0609439,0,2,0,0.91230698,0.9848515463,0.88876065,0.9887255904,0,0
94113,3792,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
97415,3793,1,1,0,0.273388,1,37,1,0.91174195,0.9758230891,0.88733499,0.9793208391,0,0
100300,3794,0,0,0,0.1301,0,13,0,0.90609431,0.9546184441,0.88754707,0.9592324088,0,0
89288,3796,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
91187,3798,0,0,0,0.0301058,0,0,0,0.90963114,0.9815443022,0.88859844,0.9850297693,0,0
103410,3799,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100437,3800,0,0,0,0.0252641,0,0,0,0.90965135,0.9860744822,0.88190504,0.9879061962,0,0
102817,3802,0,0,0,0.0651724,0,3,0,0.91139545,0.9788804288,0.89184621,0.9846526948,0,0
101368,3804,1,1,0,0.282214,1,30,1,0.90523287,0.9874250288,0.87187751,0.9891139113,0,0
100783,3805,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
99408,3815,0,0,0,0.119796,0,13,0,0.91406756,0.9675975159,0.88673145,0.9736863386,0,0
103525,3816,0,0,0,0.163794,0,19,0,0.91256956,0.9805180995,0.89073917,0.985951723,0,0
105767,3817,0,0,0,0.0245348,0,0,0,0.90616186,0.978088179,0.88732001,0.9824766381,0,0
100031,3818,0,0,0,0.0595087,0,5,0,0.89327668,0.9788591604,0.86846312,0.9841640099,0,0
104978,3820,0,0,0,0.0587218,0,2,0,0.91565799,0.9705378792,0.89501397,0.9769979373,0,0
104010,3821,1,1,0,0.721233,1,54,1,0.88603284,0.9283465907,0.87176169,0.929876242,1,0
106093,3822,1,1,0,0.447225,1,39,1,0.91474458,0.9868667319,0.89479379,0.9889212699,0,0
102264,3824,1,1,0,0.904672,1,90,1,0.89930259,0.9845750564,0.86199379,0.9884209093,0,0
97562,3825,1,1,0,0.932176,1,92,1,0.91218228,0.9763494832,0.89243796,0.980867547,0,0
105334,3826,1,1,0,0.152555,0,21,1,0.91462392,0.9802681952,0.88551368,0.9849357692,0,0
101327,3827,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
105033,3829,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
98588,3830,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
80688,3844,0,0,0,0.039313,0,0,0,0.91245202,0.9785294994,0.8893456,0.9833412432,0,0
102467,3845,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
97994,3846,0,0,0,0.119686,0,10,0,0.91211116,0.9898655834,0.88255373,0.9927157214,0,0
105332,3852,0,0,0,0.0514668,0,0,0,0.9152704,0.982384406,0.8955129,0.9866115905,0,0
105672,3853,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
89881,3854,0,0,0,0.0375723,0,0,0,0.89963466,0.972749798,0.86834664,0.974667759,0,0
105522,3855,0,0,0,0.098377,0,8,0,0.90927854,0.9894827513,0.87545275,0.9897243758,0,0
97667,3856,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
104525,3858,1,1,0,0.270928,1,23,1,0.91723586,0.9848940832,0.88718619,0.9865985991,0,0
105765,3861,0,0,0,0.0291467,0,0,0,0.90795668,0.9766312902,0.8897211,0.9797032495,0,0
104727,3863,0,0,0,0.0304973,0,0,0,0.9085417,0.9680494705,0.88441522,0.9697850523,0,0
94164,3865,0,0,0,0.029234,0,0,0,0.90521328,0.9766578758,0.87980609,0.9812944581,0,0
105168,3881,0,0,0,0.0646293,0,2,0,0.91021749,0.9783114978,0.88998903,0.9834598786,0,0
91855,3883,0,0,0,0.0259307,0,0,0,0.9024815,0.9777212983,0.87679823,0.9829371946,0,0
103720,3884,0,0,0,0.198586,0,20,0,0.91238107,0.9828948488,0.88782737,0.9876199719,0,0
94418,3894,1,1,0,0.314879,1,34,1,0.89867014,0.9789176486,0.8711998,0.9810414726,0,0
92970,3895,0,1,0,0.0417143,0,0,0,0.92026837,0.9780296908,0.89629145,0.9787019973,1,0
91145,3897,0,0,0,0.0337987,0,0,0,0.90432063,0.9726275044,0.88379168,0.9773719973,0,0
96235,3898,1,1,0,0.559164,1,50,1,0.9017728,0.9709845166,0.87609457,0.9718492245,0,0
102980,3899,0,0,0,0.0448787,0,0,0,0.90529555,0.9763016292,0.88644672,0.9799561061,0,0
92403,3902,0,0,0,0.0983469,0,8,0,0.90379324,0.9553947425,0.87710034,0.9540072227,0,0
94621,3903,0,0,0,0.0694154,0,7,0,0.91572222,0.9867072186,0.89691282,0.9892931205,0,0
94599,3904,1,1,0,0.750244,1,84,1,0.91117059,0.9734357055,0.88841776,0.9760628304,0,0
106573,3906,0,0,0,0.052176,0,2,0,0.89414012,0.96236016,0.87354277,0.9696760977,0,0
91335,3907,0,0,0,0.10435,0,7,0,0.9197289,0.9844899826,0.89582464,0.9869974535,0,0
98882,3910,0,0,0,0.169203,0,13,0,0.87938067,0.962030499,0.8457471,0.9710447584,0,0
106800,3911,0,0,0,0.0606037,0,1,0,0.90816513,0.9847186185,0.88753067,0.9885009446,0,0
97851,3912,1,1,0,0.64359,1,64,1,0.90918911,0.9783965716,0.88538678,0.9828953406,0,0
106267,3916,0,0,0,0.0470683,0,0,0,0.89807441,0.9866221448,0.87453211,0.9892360239,0,0
93051,3918,0,0,0,0.0643406,0,3,0,0.91219637,0.979406823,0.88923727,0.9839567669,0,0
104511,3919,0,0,0,0.0647377,0,6,0,0.91230671,0.9734250713,0.88834657,0.9752499083,0,0
103171,3922,1,1,0,1.46327,1,111,1,0.81783376,0.8655780765,0.79058577,0.8694644499,1,0
94324,3923,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
104836,3924,0,0,0,0.109715,0,13,0,0.91274105,0.968453571,0.89378861,0.9741729435,0,0
106717,3927,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
106714,3928,0,0,0,0.0462807,0,0,0,0.91466145,0.9743927858,0.89272738,0.9787055895,0,0
98999,3933,0,0,0,0.102726,0,7,0,0.9164199,0.9855055511,0.89599156,0.9887548825,0,0
96012,3934,0,0,0,0.171618,0,19,0,0.91614147,0.9893551406,0.89331624,0.993316493,0,0
99268,3950,0,0,0,0.0342175,0,2,0,0.88990349,0.9490726956,0.86828654,0.9509966232,0,0
105402,3951,0,0,0,0.0636409,0,4,0,0.92009907,0.9832191927,0.89598554,0.9874466903,0,0
102958,3952,0,0,0,0.0578764,0,2,0,0.89843504,0.9755253308,0.87765283,0.9800799115,0,0
105799,3953,0,0,0,0.0668877,0,1,0,0.88027342,0.9463928709,0.86219885,0.9630057358,0,0
100482,3954,0,0,0,0.0397612,0,0,0,0.91647629,0.9819484028,0.89889683,0.9871226226,0,0
104563,3956,0,0,0,0.102898,0,8,0,0.92554592,0.9902271471,0.899042,0.9916726817,0,0
97383,3957,1,1,0,0.261537,1,43,1,0.90140291,0.9700380706,0.88324645,0.9761000758,0,0
97106,3960,0,0,0,0.124176,0,14,0,0.91122158,0.9836711473,0.88279472,0.9881807052,0,0
87737,3961,0,0,0,0.057221,0,0,0,0.9193195,0.9775245651,0.9064349,0.9839350515,0,0
86946,3962,0,0,0,0.0443247,0,0,0,0.88795039,0.9504498278,0.86238474,0.9552548666,0,0
103737,3964,0,0,0,0.06574,0,2,0,0.91570828,0.9744565911,0.89730411,0.9810119562,0,0
98555,3965,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
98366,3966,1,1,0,0.281475,1,38,1,0.91414133,0.9887915267,0.89609345,0.9914709501,0,0
109270,3967,0,0,0,0.0341527,0,0,0,0.90743491,0.9892487984,0.8805571,0.9921840004,0,0
104393,3971,0,0,0,0.0406293,0,0,0,0.90781905,0.9748925944,0.88964786,0.9794951303,0,0
99862,3972,0,0,0,0.0365301,0,0,0,0.91739815,0.9764239228,0.89534972,0.9807746394,0,0
96161,3973,0,0,0,0.172449,0,15,0,0.90580909,0.9812837637,0.88383587,0.9855457231,0,0
95116,3998,0,0,0,0.0318898,0,0,0,0.9039859,0.9808796632,0.87784634,0.9854694414,0,0
87470,4000,0,0,0,0.0377889,0,2,0,0.90860926,0.9792260411,0.88134449,0.9795782936,0,0
106982,4001,0,0,0,0.0300117,0,0,0,0.91232186,0.9795078481,0.88524194,0.9810085679,0,0
106782,4003,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
108805,4004,1,1,0,0.550695,1,56,1,0.91380353,0.981251861,0.88621352,0.9858337131,0,0
94276,4005,0,0,0,0.0579495,0,2,0,0.9039112,0.9836658302,0.87436365,0.9870544012,0,0
101757,4006,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
101501,4007,1,1,0,0.320269,1,43,1,0.9020022,0.9827087499,0.87536967,0.9850093093,0,0
100056,4008,0,0,0,0,0,0.87549282,0,0.9743821516,NA,0.9765024085,0.90318267,0,0
93856,4009,0,0,0,0.131578,0,15,0,0.9108769,0.9788485261,0.88840866,0.9835106421,0,0
94906,4010,1,1,0,0.262117,1,11,0,0.91065546,0.9834052916,0.88758625,0.9873501656,0,0
108631,4011,1,1,0,0.709837,1,47,1,0.88390633,0.9712769578,0.85764648,0.9765749087,0,0
104682,4019,0,0,0,0.0619054,0,2,0,0.91148463,0.9704900251,0.88302754,0.9748506591,0,0
104848,4021,0,0,0,0.161374,0,18,0,0.9106881,0.9876802502,0.88059419,0.9910033241,0,0
103773,4022,0,0,0,0.0652568,0,2,0,0.90011823,0.9655397933,0.87167747,0.9662425023,0,0
92312,4030,0,0,0,0.0931443,0,11,0,0.89630265,0.9529541878,0.8693322,0.9589768223,0,0
93116,4031,0,0,0,0.0699714,0,2,0,0.91425665,0.9791356502,0.88839376,0.9824281913,0,0
103659,4032,1,1,0,0.339611,1,29,1,0.90976023,0.9910778851,0.8779555,0.9927519415,0,0
95251,4038,0,0,0,0.0385002,0,0,0,0.91113344,0.9790718449,0.88789968,0.9835177158,0,0
109649,4039,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
108202,4040,1,1,0,0.18849,0,25,1,0.90872242,0.9839476371,0.88628293,0.9893819311,0,0
94815,4041,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
102567,4042,0,1,0,0.0810485,0,5,0,0.8823319,0.9232421626,0.85686922,0.9351471185,1,0
92554,4043,0,0,0,0.0471439,0,0,0,0.91701787,0.9781200817,0.88888944,0.9835241541,0,0
106331,4045,1,1,0,0.290476,1,24,1,0.89389353,0.9423678166,0.86958004,0.9482733222,0,0
94572,4046,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
109731,4047,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
98368,4048,1,1,0,0.261317,1,28,1,0.89094967,0.970910077,0.86375449,0.9752027257,0,0
105376,4049,1,1,0,0.224508,1,17,0,0.91634515,0.9864998512,0.89140333,0.9903867261,0,0
93169,4053,0,0,0,0.194648,0,17,0,0.91360095,0.9847239356,0.89468301,0.989737134,0,0
108012,4054,1,1,0,0.293752,1,52,1,0.87159336,0.9323769621,0.84985088,0.9314633491,0,0
102422,4063,0,0,0,0.0904101,0,9,0,0.91704066,0.9870262453,0.89364961,0.990940122,0,0
107168,4064,0,0,0,0.0766497,0,6,0,0.90648316,0.9826343103,0.88103564,0.9860554861,0,0
108300,4065,0,0,0,0.155779,0,15,0,0.91243933,0.9868188779,0.88580808,0.9906053968,0,0
105370,4066,0,0,0,0.037908,0,0,0,0.91796278,0.9884246459,0.89141286,0.991110751,0,0
103572,4067,0,0,0,0.0750178,0,6,0,0.89433708,0.9803320006,0.86890149,0.9839603996,0,0
93274,4069,1,1,0,0.59183,1,51,1,0.91958558,0.9799863882,0.9061586,0.9870896092,0,0
109505,4070,0,0,0,0.0534216,0,0,0,0.91865501,0.9745416649,0.90895043,0.9794972592,0,0
90508,4071,0,0,0,0.102703,0,11,0,0.91164773,0.9815708878,0.88412702,0.9841875681,0,0
95075,4072,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
106086,4073,0,0,0,0.0310464,0,0,0,0.90647903,0.9801033647,0.88889765,0.9855919626,0,0
91560,4075,0,0,0,0.0648054,0,2,0,0.90135496,0.976716364,0.88082626,0.9829785546,0,0
109321,4076,0,0,0,0.125385,0,7,0,0.91634129,0.9816453274,0.89571119,0.9850040968,0,0
102190,4079,0,0,0,0.0587201,0,1,0,0.92195896,0.9868614148,0.90089656,0.9924062295,0,0
106006,4081,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
95387,4094,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
104263,4095,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
98529,4101,0,0,0,0.107706,0,3,0,0.90325652,0.9787634523,0.87523585,0.9817865338,0,0
104235,4102,0,0,0,0.0320361,0,1,0,0.904876,0.9839370029,0.882873,0.9878471455,0,0
99503,4103,0,0,0,0.125614,0,14,0,0.8960279,0.9659651623,0.87497851,0.9682044809,0,0
104161,4104,0,0,0,0.0359121,0,0,0,0.91872534,0.9841975414,0.89341091,0.9878088643,0,0
105166,4111,0,0,0,0.0433908,0,0,0,0.90891121,0.9823737718,0.89087672,0.9868407852,0,0
109333,4113,0,0,0,0.0255548,0,0,0,0.92060348,0.9911044707,0.89680387,0.994109113,0,0
98902,4114,1,1,0,0.401346,1,59,1,0.90199381,0.9822514782,0.87615443,0.9869606013,0,0
102760,4117,1,1,0,0.784526,1,56,1,0.91465352,0.9858883832,0.88917062,0.99035875,0,0
109732,4118,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
95057,4119,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
97975,4125,0,0,0,0.0574199,0,4,0,0.90731408,0.9757911864,0.88154556,0.9808312832,0,0
96123,4127,0,0,0,0.0591327,0,2,0,0.89584803,0.9872708325,0.87436738,0.9912925733,0,0
99648,4137,1,1,0,0.898261,1,96,1,0.90640966,0.9779818368,0.88562427,0.9826729033,0,0
96343,4138,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
94725,4139,1,1,0,0.29864,1,35,1,0.91033552,0.9647262751,0.88058391,0.9644324162,0,0
92848,4150,0,0,0,0.0585389,0,2,0,0.9067376,0.9827778724,0.8795033,0.9865666188,0,0
108358,4151,1,1,0,0.440715,1,68,1,0.90669908,0.9879248373,0.88188275,0.9914022959,0,0
106483,4152,0,0,0,0.0652679,0,1,0,0.8993954,0.9833468034,0.87357106,0.9866746349,0,0
106486,4153,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
103621,4155,1,1,0,0.196176,0,24,1,0.92196573,0.9937949297,0.89944294,0.997228823,0,0
104785,4156,0,0,0,0.0287969,0,0,0,0.90557473,0.9677357608,0.88748883,0.9751567763,0,0
108315,4158,0,0,0,0.13037,0,11,0,0.91150964,0.9875526395,0.88449939,0.991564706,0,0
100401,4159,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
107628,4160,1,1,0,0.191348,0,26,1,0.89524877,0.9600897529,0.87362227,0.9681470193,0,0
104019,4168,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
108375,4172,0,0,0,0.0417106,0,0,0,0.91083126,0.9772640266,0.88590548,0.9811009866,0,0
94612,4173,1,1,0,0.32042,1,26,1,0.91596035,0.9755625506,0.89193093,0.9798147554,0,0
95587,4193,0,0,0,0.0487611,0,2,0,0.91540101,0.9916468162,0.88827757,0.9940044669,0,0
109593,4194,0,0,0,0.0473174,0,0,0,0.91389627,0.9879407887,0.8931658,0.9919907269,0,0
107060,4195,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
95123,4201,1,1,0,0.195073,0,27,1,0.91277808,0.9793377005,0.88246655,0.982696862,0,0
110166,4202,0,0,0,0.103269,0,9,0,0.90993922,0.9880258625,0.88306121,0.9899761283,0,0
109980,4203,0,0,0,0.0884224,0,7,0,0.91756339,0.9878823004,0.89131446,0.9908405442,0,0
108428,4209,0,0,0,0.123865,0,9,0,0.91155323,0.9858883832,0.89393414,0.9899292796,0,0
98339,4211,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
98488,4212,0,0,0,0.109219,0,11,0,0.90377906,0.9745629334,0.88045414,0.9768934179,0,0
110103,4214,0,0,0,0.0487504,0,3,0,0.91426948,0.9760464078,0.8866428,0.9779885398,0,0
108701,4215,0,0,0,0.03197,0,0,0,0.90981663,0.9839529542,0.87321364,0.9860310932,0,0
109675,4216,0,0,0,0.0782301,0,1,0,0.89682171,0.9772161726,0.87509088,0.9797376681,0,0
98300,4219,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
94643,4220,0,0,0,0.10914,0,12,0,0.91224201,0.9912693012,0.88234805,0.9936135835,0,0
107929,4222,0,0,0,0.103207,0,5,0,0.90179414,0.9777106641,0.88355802,0.9832281394,0,0
99844,4223,0,0,0,0.0827336,0,5,0,0.91833013,0.9810710792,0.89091419,0.9863225875,0,0
110354,4241,0,0,0,0.0491978,0,1,0,0.8969466,0.9853779404,0.87692629,0.9895961574,0,0
102496,4242,0,0,0,0.0269225,0,0,0,0.91500647,0.9891105535,0.89089597,0.9915420478,0,0
105215,4244,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
97124,4245,0,0,0,0.102715,0,10,0,0.90866521,0.9692245523,0.88195807,0.9738857243,0,0
101155,4248,1,1,0,0.255865,1,35,1,0.90327007,0.9789655026,0.87662667,0.9812810015,0,0
89561,4249,0,0,0,0.0864667,0,8,0,0.91110268,0.980826492,0.89268944,0.9856843291,0,0
93598,4250,0,0,0,0.0298208,0,1,0,0.89567837,0.975014888,0.87168797,0.9791162614,0,0
97339,4252,0,1,0,0.123294,0,12,0,0.92521225,0.9881481561,0.9030153,0.9909885495,1,0
92579,4253,0,0,0,0.035689,0,1,0,0.90750694,0.9849738399,0.88169583,0.98835679,0,0
109301,4254,0,0,0,0.0618908,0,2,0,0.91090566,0.9884884513,0.88579469,0.9918837147,0,0
109600,4264,0,0,0,0.0411527,0,0,0,0.90408772,0.9840539794,0.88305315,0.9882296966,0,0
101221,4265,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
106039,4266,0,0,0,0.0775753,0,2,0,0.90165446,0.9845697393,0.87417216,0.9883225102,0,0
103941,4269,0,0,0,0.0242048,0,0,0,0.91671903,0.9790612107,0.88888658,0.9832784664,0,0
107642,4270,0,0,0,0.0694053,0,0,0,0.91215553,0.9860478966,0.88487746,0.9891848308,0,0
94674,4271,1,1,0,0.720857,1,47,1,0.9080038,0.9750999618,0.87718776,0.9809317768,0,0
98092,4277,0,0,0,0.0373207,0,0,0,0.91784924,0.9844846655,0.89888955,0.9889598219,0,0
95460,4278,1,1,0,0.3676,1,58,1,0.9044104,0.983043728,0.87566187,0.9866131741,0,0
97600,4279,1,1,0,0.164725,0,26,1,0.90530772,0.9694850909,0.88678435,0.9736302102,0,0
109088,4280,1,1,0,1.30345,1,111,1,0.9232588,0.9877706411,0.89688784,0.9911817288,0,0
106808,4281,0,0,0,0.122798,0,14,0,0.9138561,0.9743130291,0.88866755,0.9779916846,0,0
95257,4284,1,1,0,0.36933,1,52,1,0.91587925,0.9775617849,0.89158455,0.9830677471,0,0
110261,4285,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
111372,4287,1,1,0,0.33299,1,44,1,0.91589969,0.9842932494,0.89257881,0.9886867,0,0
102041,4288,1,1,0,0.256337,1,22,1,0.90459191,0.9765887533,0.88088343,0.9798826236,0,0
108286,4293,0,0,0,0.0910712,0,10,0,0.90728334,0.9832776809,0.88149794,0.9868855246,0,0
110967,4295,0,0,0,0.0396075,0,0,0,0.9106624,0.9852715982,0.88438741,0.9880727323,0,0
100278,4296,1,1,0,0.416728,1,11,0,0.90787491,0.9827938237,0.88480578,0.982349913,0,0
110825,4330,1,1,0,0.414056,1,50,1,0.90589777,0.9879195202,0.87803978,0.9910504798,0,0
97092,4331,0,0,0,0.0315528,0,0,0,0.91214045,0.9815496193,0.89226637,0.986206365,0,0
95745,4332,1,1,0,0.35772,1,57,1,0.90813846,0.9782423753,0.8796883,0.9811875749,0,0
82467,4335,0,0,0,0.086814,0,8,0,0.89671778,0.9602386321,0.87197889,0.9656028437,0,0
106057,4338,0,0,0,0.10621,0,9,0,0.90920936,0.983564805,0.88732867,0.9882777358,0,0
112269,4339,0,0,0,0.117785,0,11,0,0.90268218,0.9826077248,0.8714707,0.9866311582,0,0
96201,4343,0,0,0,0.0445679,0,0,0,0.91598731,0.9871804416,0.89164672,0.991346886,0,0
112463,4352,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
110590,4353,0,0,0,0.0478181,0,0,0,0.89710288,0.9859787741,0.86771784,0.9891818199,0,0
111848,4361,0,0,0,0.0444756,0,0,0,0.90755271,0.9659704794,0.88845922,0.9706926901,0,0
111851,4362,0,0,0,0.0801819,0,7,0,0.91840638,0.9859309201,0.89044685,0.9886306338,0,0
100639,4368,1,1,0,0.128076,0,21,1,0.91441059,0.9858990174,0.88875898,0.9896038934,0,0
100174,4370,1,1,0,1.41761,1,97,1,0.89219876,0.9709685653,0.8637395,0.9743097725,0,0
93867,4371,0,0,0,0.0368388,0,0,0,0.9011937,0.9766100217,0.87728755,0.9793816986,0,0
109733,4372,0,0,0,0.0585253,0,0,0,0.92363893,0.9741162959,0.90509588,0.9790556585,0,0
97049,4373,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91800,4375,0,0,0,0.0567636,0,1,0,0.90525453,0.9510347102,0.87765579,0.9553225632,0,0
89502,4376,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
